id;Name;Price;City;ShopName;Rating;Rating Average;Total Reviews;Sold;Link
1554758420;Jamur kuping hitam black dried fungus mokni hitam kualitas empuk;45000;Jakarta Utara;Ampunmurahnya;5;5.0;11;11;https://www.tokopedia.com/ampunmurahnya/jamur-kuping-hitam-black-dried-fungus-mokni-hitam-kualitas-empuk?extParam=ivf%3Dfalse%26src%3Dsearch
233726920;TOTOLE KALDU JAMUR 400 GRAM 1 DUS ISI 20 PCS;48000;Tangerang;Toko Robby Tangerang;5;5.0;43;43;https://www.tokopedia.com/tokorobbytgr/totole-kaldu-jamur-400-gram-1-dus-isi-20-pcs?extParam=ivf%3Dfalse%26src%3Dsearch
6890448102;SIOMAY GLUTEN FREE DIMSUM WITH SHITAKE MUSHROOM NESVILLE GLUTEN FREE;125000;Jakarta Utara;NesVille Gluten Free;5;4.9;36;36;https://www.tokopedia.com/nesville/siomay-gluten-free-dimsum-with-shitake-mushroom-nesville-gluten-free?extParam=ivf%3Dfalse%26src%3Dsearch
662166423;jamur merang kalengan / Straw Mushroom merk Red Boat 425g;16500;Jakarta Barat;View Grocery;5;5.0;89;89;https://www.tokopedia.com/viewgr/jamur-merang-kalengan-straw-mushroom-merk-red-boat-425g?extParam=ivf%3Dfalse%26src%3Dsearch
3758557760;Jamur Hioko 1 kg Shitake Yoko Ukuran 3-4 cm Kering Xiangku Hio Ko 1000;227000;Tangerang;MEYO LAND;5;5.0;53;53;https://www.tokopedia.com/meyoland/jamur-hioko-1-kg-shitake-yoko-ukuran-3-4-cm-kering-xiangku-hio-ko-1000?extParam=ivf%3Dfalse%26src%3Dsearch
626176316;Kaldu penyedap penambah rasa jamur bubuk Granulated mushroom bouillon Totole 400 gram 400gram;50700;Jakarta Barat;YMR shop;5;5.0;163;163;https://www.tokopedia.com/ymrshopofficial/kaldu-penyedap-penambah-rasa-jamur-bubuk-granulated-mushroom-bouillon-totole-400-gram-400gram?extParam=ivf%3Dfalse%26src%3Dsearch
2406995955;Jamur King Oyster 200 gr FreshBox;22900;Tangerang;FreshBox;5;4.9;131;131;https://www.tokopedia.com/freshfruitvegie/jamur-king-oyster-200-gr-freshbox?extParam=ivf%3Dfalse%26src%3Dsearch
420442634;Jamur Kuping Hitam impor;12000;Jakarta Barat;MyStore2206;5;4.9;35;35;https://www.tokopedia.com/mystore2206/jamur-kuping-hitam-impor?extParam=ivf%3Dfalse%26src%3Dsearch
1247266305;Jamur Salju / Jamur Putih / Snow White Fungus / Bai Mu Er (白木耳);25000;Tangerang Selatan;obatherbal8;5;5.0;25;25;https://www.tokopedia.com/obatherbal8/jamur-salju-jamur-putih-snow-white-fungus-bai-mu-er?extParam=ivf%3Dfalse%26src%3Dsearch
822505175;JAMUR HITAM KUPING;15000;Tangerang;Kurakushop;5;5.0;61;61;https://www.tokopedia.com/kurakushop/jamur-hitam-kuping?extParam=ivf%3Dfalse%26src%3Dsearch
2400794023;Morchella Premium/jamur Yang Tu jun/羊土菌;480000;Jakarta Barat;BORNEO STARS;5;5.0;5;5;https://www.tokopedia.com/borneo-stars/morchella-premium-jamur-yang-tu-jun-mini-100-g?extParam=ivf%3Dfalse%26src%3Dsearch
12383259973;Royco Kaldu Ayam 220gr dan Royco Kaldu Jamur 170gr [BUMBU STEAK TEMPE];30400;Bekasi;Unilever Official Store;5;5.0;3;3;https://www.tokopedia.com/unilever/royco-kaldu-ayam-220gr-dan-royco-kaldu-jamur-170gr-bumbu-steak-tempe?extParam=ivf%3Dfalse%26src%3Dsearch
422964675;Jamur Merang 500gr / pack;40500;Jakarta Pusat;Eka Guna Utama;5;4.8;38;38;https://www.tokopedia.com/ekagunautama/jamur-merang-500gr-pack?extParam=ivf%3Dfalse%26src%3Dsearch
12689440013;Kaldu Jamur Premium Non MSG;21083;Jakarta Selatan;MSH Rempah;5;5.0;348;348;https://www.tokopedia.com/mshrempah/kaldu-jamur-premium-non-msg-pack-4f9ad?extParam=ivf%3Dfalse%26src%3Dsearch
1857411608;SU Brand Jamur Hioko Kering/ Dried Shitake Mushroom uk. 3-4 3kg;630000;Jakarta Barat;Suhari Jaya;5;5.0;9;9;https://www.tokopedia.com/suharijaya/su-brand-jamur-hioko-kering-dried-shitake-mushroom-uk-3-4-3kg?extParam=ivf%3Dfalse%26src%3Dsearch
100442895;Jamur Aspergillus niger (Fermentasi Asam Sitrat) | Pembuatan Sale, Aga;385000;Kab. Bogor;Nanobio Laboratory;5;4.8;10;10;https://www.tokopedia.com/nanobio-lab/jamur-aspergillus-niger-fermentasi-asam-sitrat-pembuatan-sale-aga?extParam=ivf%3Dfalse%26src%3Dsearch
2027438681;SUPER FRUTA JAMUR ENOKI MUSHROOM 100 GR SUKI SHABU;4600;Bandung;Astar Food;5;5.0;29;29;https://www.tokopedia.com/astarfood/super-fruta-jamur-enoki-mushroom-100-gr-suki-shabu?extParam=ivf%3Dfalse%26src%3Dsearch
2184332702;keripik jamur tiram;19000;Malang;LANCAR JAYA KERIPIK;5;4.9;34;34;https://www.tokopedia.com/lancar-jaya-keripik/keripik-jamur-tiram-pedas-manis?extParam=ivf%3Dfalse%26src%3Dsearch
2789424767;Kaldu Jamur/ Totole kaldu Jamur / Penyedap Rasa Uk 400gram;51799;Kab. Tangerang;Jajan Mart;5;5.0;3578;3578;https://www.tokopedia.com/jajan-mart/kaldu-jamur-totole-kaldu-jamur-penyedap-rasa-uk-400gram?extParam=ivf%3Dfalse%26src%3Dsearch
3005593597;Kaldu Jamur Mili 40 gr;4000;Surabaya;Bian Al;5;5.0;4;4;https://www.tokopedia.com/bianal/kaldu-jamur-mili-40-gr?extParam=ivf%3Dfalse%26src%3Dsearch
815270811;Jamur Enoki 1 pack;4500;Jakarta Pusat;Pak Sayur;5;5.0;263;263;https://www.tokopedia.com/paksayur/jamur-enoki-1-pack?extParam=ivf%3Dfalse%26src%3Dsearch
1027455391;jamur putih / jamur salju / white fungus;99297;Bandung;Dapoer Canoli Groceries;5;5.0;17;17;https://www.tokopedia.com/dapoercanoli/jamur-putih-jamur-salju-white-fungus?extParam=ivf%3Dfalse%26src%3Dsearch
1514069486;Jamur Shitake Kering 1KG Dry Jamur Hioko Shiitake Shintake;230000;Jakarta Barat;Toko BERKAH Ikan Asin;5;4.9;13;13;https://www.tokopedia.com/tokoberkahikan/jamur-shitake-kering-1kg-dry-jamur-hioko-shiitake-shintake?extParam=ivf%3Dfalse%26src%3Dsearch
3364020447;Jamur Tiram Jamur Segar 500gram - Bawangbagus;11500;Tangerang;BawangBagus;5;5.0;22;22;https://www.tokopedia.com/sahabatdapur2/jamur-tiram-jamur-segar-500gram-bawangbagus-250-gram?extParam=ivf%3Dfalse%26src%3Dsearch
2008859428;Salmon en croute wellington with mushroom sauce - half size;100000;Tangerang Selatan;Holy Pastry;5;5.0;155;155;https://www.tokopedia.com/holypastry/salmon-en-croute-wellington-with-mushroom-sauce-half-size?extParam=ivf%3Dfalse%26src%3Dsearch
13274645621;Kaldu jamur totole 80gr;11000;Semarang;Berkah Agung Mart;5;4.7;3;3;https://www.tokopedia.com/anitq/kaldu-jamur-totole-80gr?extParam=ivf%3Dfalse%26src%3Dsearch
315413877;Krokky Bitterballen Ayam Jamur (Chicken Mushroom);52000;Jakarta Barat;Krokky Food Official;5;5.0;271;271;https://www.tokopedia.com/krokkyfood/krokky-bitterballen-ayam-jamur-chicken-mushroom?extParam=ivf%3Dtrue%26src%3Dsearch
12928182976;Jamur Shitake Kering Impor Impor 100 gram Sayurbox;45500;Jakarta Selatan;Sayurbox;5;5.0;2;2;https://www.tokopedia.com/sayurbox/jamur-shitake-kering-impor-impor-100-gram-sayurbox?extParam=ivf%3Dfalse%26src%3Dsearch
1196936204;red boat brand jamur kancing kaleng / mushroom can cannned 425 gram;16000;Jakarta Barat;Toko BERKAH Ikan Asin;5;4.9;155;155;https://www.tokopedia.com/tokoberkahikan/red-boat-brand-jamur-kancing-kaleng-mushroom-can-cannned-425-gram?extParam=ivf%3Dfalse%26src%3Dsearch
755804244;Totole kaldu rasa jamur/vegan mushroom seasoning pck 200 gr;37500;Jakarta Barat;VRC Shoppe;5;5.0;6;6;https://www.tokopedia.com/vrcshoppe/totole-kaldu-rasa-jamur-vegan-mushroom-seasoning-pck-200-gr?extParam=ivf%3Dfalse%26src%3Dsearch
694473482;Jamur Kuping Kering 100gr;12850;Jakarta Barat;View Grocery;5;4.9;52;52;https://www.tokopedia.com/viewgr/jamur-kuping-kering-100gr?extParam=ivf%3Dfalse%26src%3Dsearch
1861470975;saus jamur my taste / mushroom sauce / saus jamur steak / grab gojek;19800;Jakarta Utara;foodpedia920;5;5.0;22;22;https://www.tokopedia.com/foodpedia920/saus-jamur-my-taste-mushroom-sauce-saus-jamur-steak-grab-gojek?extParam=ivf%3Dfalse%26src%3Dsearch
838389272;Mushroom Sauce 50gr;15000;Tangerang Selatan;Hapmeats;5;4.9;115;115;https://www.tokopedia.com/hapmeatsid/mushroom-sauce-50gr?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D0
1305829001;TOTOLE KALDU JAMUR 80 GRAM GR;11000;Jakarta Barat;Sumber Makmur Indonesia;5;4.9;81;81;https://www.tokopedia.com/sumbermakmurindo/totole-kaldu-jamur-80-gram-gr?extParam=ivf%3Dfalse%26src%3Dsearch
809717756;jamur merang segar 250gr;21500;Tangerang Selatan;Tukangsayurmbakyu;5;4.7;135;135;https://www.tokopedia.com/tukangsayurmbakyu/jamur-merang-segar-250gr?extParam=ivf%3Dfalse%26src%3Dsearch
1650095497;Jamur Shitake Potong Frozen Shitake Mushroom Slice Slices Beku 1kg;31500;Jakarta Pusat;Bright Frozen Food;5;4.9;407;407;https://www.tokopedia.com/brightfrozen/jamur-shitake-potong-frozen-shitake-mushroom-slice-slices-beku-1kg?extParam=ivf%3Dfalse%26src%3Dsearch
7827090826;Jagung popcorn Jumbo Mushroom PREFERRED POP CORN | ASLI 100%;20500;Jakarta Utara;DuniaBahanBaku Sunter;5;4.7;43;43;https://www.tokopedia.com/duniabahanbakusunte/jagung-popcorn-jumbo-mushroom-preferred-pop-corn-asli-100-500-gram?extParam=ivf%3Dfalse%26src%3Dsearch
11061468587;kaldu jamur MILI 400gr;33710;Surabaya;Little Devan;5;5.0;16;16;https://www.tokopedia.com/littledevan/kaldu-jamur-mili-400gr?extParam=ivf%3Dfalse%26src%3Dsearch
2402798235;Lee Kum Kee Saus Bumbu rasa Tiram dengan Jamur/ Vegetarian 510gr;55500;Jakarta Barat;Suhari Jaya;5;5.0;51;51;https://www.tokopedia.com/suharijaya/lee-kum-kee-saus-bumbu-rasa-tiram-dengan-jamur-vegetarian-510gr?extParam=ivf%3Dfalse%26src%3Dsearch
11758301294;Nongshim Mie Instan Shin Ramyun Spicy Mushroom 120 Gr (3 Pcs);45300;Jakarta Selatan;Sukanda Djaya Home;5;5.0;22;22;https://www.tokopedia.com/sukandahome/nongshim-mie-instan-shin-ramyun-spicy-mushroom-120-gr-3-pcs?extParam=ivf%3Dtrue%26src%3Dsearch
335290727;SCOBY / BIBIT JAMUR COMBUCHA;35000;Tangerang Selatan;RUMAHFERMENTASI;5;4.9;202;202;https://www.tokopedia.com/rumahfermentasi-1/scoby-bibit-jamur-combucha?extParam=ivf%3Dfalse%26src%3Dsearch
1779063891;JAMUR MERANG/JAMUR MERANG SEGAR;23000;Tangerang;BawangBagus;5;4.8;50;50;https://www.tokopedia.com/sahabatdapur2/jamur-merang-jamur-merang-segar-250-gram?extParam=ivf%3Dfalse%26src%3Dsearch
10970579331;Totole Kaldu Jamur 400 gr halal;27500;Medan;luckystar08;5;5.0;64;64;https://www.tokopedia.com/luckystar08/totole-kaldu-jamur-400-gr-halal-200-gr?extParam=ivf%3Dfalse%26src%3Dsearch
3950438749;Jay's Mushroom Stock Powder 200gr / Vegetable Stock;31185;Kab. Tangerang;healthygrocery;5;5.0;16;16;https://www.tokopedia.com/healthygrocery/jay-s-mushroom-stock-powder-200gr-vegetable-stock-vegetable?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D0
1559426854;Baglog jamur;3500;Kab. Sumedang;Bibit Jamur Sumedang;5;5.0;1;1;https://www.tokopedia.com/laahg/baglog-jamur?extParam=ivf%3Dfalse%26src%3Dsearch
1794632744;Bakmi Mewah Rasa Bakmi Ayam Jamur Instan 150 gram;18750;Jakarta Utara;Rumah Rasa Food;5;5.0;61;61;https://www.tokopedia.com/rumahrasafood/bakmi-mewah-rasa-bakmi-ayam-jamur-instan-150-gram?extParam=ivf%3Dfalse%26src%3Dsearch
1462735212;JAMUR KUPING 250 GRAM;8250;Jakarta Utara;grobaq;5;5.0;108;108;https://www.tokopedia.com/grobaq-1/jamur-kuping-250-gram?extParam=ivf%3Dfalse%26src%3Dsearch
1161694910;Mushroom Sauce @500gr;74100;Jakarta Selatan;Ratu Daging Jaksel;5;5.0;100;100;https://www.tokopedia.com/ratudagingjaksel/mushroom-sauce-500gr?extParam=ivf%3Dfalse%26src%3Dsearch
624058287;Kaldu Jamur Totole 400gr;57800;Jakarta Utara;GUDANG-MAKANAN;5;5.0;6236;6236;https://www.tokopedia.com/gudang-makanan/kaldu-jamur-totole-400gr?extParam=ivf%3Dfalse%26src%3Dsearch
915709162;(15gr) White Fungus / Jamur Salju / Jamur Es;5500;Jakarta Timur;Nutriforhealth;5;5.0;41;41;https://www.tokopedia.com/nutriforhealth/15gr-white-fungus-jamur-salju-jamur-es?extParam=ivf%3Dfalse%26src%3Dsearch
1419334132;Jamur Champignon / Jamur Kancing - 250 gram;17000;Jakarta Pusat;KangSayurMenteng;5;5.0;114;114;https://www.tokopedia.com/kangsayurmenteng/jamur-champignon-jamur-kancing-250-gram?extParam=ivf%3Dfalse%26src%3Dsearch
7210406370;Plantin Dried Boletes & Porcini Mushroom Jamur Porcini Perancis Kering;69900;Jakarta Barat;51O Shop;5;5.0;1;1;https://www.tokopedia.com/51oshop/plantin-dried-boletes-porcini-mushroom-jamur-porcini-perancis-kering?extParam=ivf%3Dfalse%26src%3Dsearch
347824032;Manna Fresh Jamur Kuping 1kg;35000;Jakarta Barat;Victory_Acc;5;5.0;2;2;https://www.tokopedia.com/vitorina/manna-fresh-jamur-kuping-1kg?extParam=ivf%3Dfalse%26src%3Dsearch
509327596;Dendeng Jamur;43000;Jakarta Barat;Veggiepedia Indonesia;5;4.9;35;35;https://www.tokopedia.com/veggiepediaindo/dendeng-jamur?extParam=ivf%3Dfalse%26src%3Dsearch
1696932104;HarvestMoon Jamur Shitake Basah Import Per Pack 200gr;24000;Jakarta Barat;Harvest Moon Jakarta;5;4.9;17;17;https://www.tokopedia.com/harvestmoonjkt/harvestmoon-jamur-shitake-basah-import-per-pack-200gr?extParam=ivf%3Dfalse%26src%3Dsearch
1994720596;Mushroom Soy Sauce Pearl Bridge River 600mL / Kecap Asin Rasa Jamur;32000;Kab. Tangerang;JSentosa Store;5;5.0;28;28;https://www.tokopedia.com/jsentosastore/mushroom-soy-sauce-pearl-bridge-river-600ml-kecap-asin-rasa-jamur?extParam=ivf%3Dfalse%26src%3Dsearch
5339991271;JAMUR KUPING HITAM KERING / BOKNI / MOKNI / DRIED BLACK FUNGUS 50 GR;7200;Medan;Bakingsupplies88;5;4.8;6;6;https://www.tokopedia.com/bakingsupplies88/jamur-kuping-hitam-kering-bokni-mokni-dried-black-fungus-50-gr?extParam=ivf%3Dfalse%26src%3Dsearch
2327249669;Jamur/kulat Pelawan kering 100 gr ASLI Bangka PREMIUM;425000;Jakarta Barat;Ej House;5;5.0;2;2;https://www.tokopedia.com/edwardej/jamur-kulat-pelawan-kering-100-gr-asli-bangka-premium?extParam=ivf%3Dfalse%26src%3Dsearch
250761121;Lady Anna Instant Soup Mushroom;25000;Jakarta Utara;ASC Mart;5;4.9;36;36;https://www.tokopedia.com/martasc/lady-anna-instant-soup-mushroom?extParam=ivf%3Dfalse%26src%3Dsearch
4564599391;Jamur Kancing Champignon 500 gram;28000;Jakarta Pusat;Rushhourfoods;5;5.0;70;70;https://www.tokopedia.com/rushhourfoods/jamur-kancing-champignon-500-gram?extParam=ivf%3Dfalse%26src%3Dsearch
8396820486;JAMUR ENOKI [100g];10700;Jakarta Selatan;SAYUR SEGAR | Official;5;4.8;124;124;https://www.tokopedia.com/sayursegar-id/jamur-enoki-100g-jamur-kuping?extParam=ivf%3Dfalse%26src%3Dsearch
5220121512;Keripik Jamur Tiram 250 Gram;24000;Depok;DUO BOCIL SNACK;5;4.7;261;261;https://www.tokopedia.com/duobocilsnack/keripik-jamur-tiram-250-gram-rasa-original?extParam=ivf%3Dfalse%26src%3Dsearch
5088289404;Belladotti Risotto Porcini Mushroom / Rissoto Instant / Rissoto Import;77600;Jakarta Barat;kenscornerid;5;4.9;9;9;https://www.tokopedia.com/kenscornerid/belladotti-risotto-porcini-mushroom-rissoto-instant-rissoto-import?extParam=ivf%3Dfalse%26src%3Dsearch
1200094925;Jamur Kuping - Bakoel Sayur Online;4400;Jakarta Barat;Bakoel Sayur Online;5;5.0;391;391;https://www.tokopedia.com/bakoelindonesia/jamur-kuping-bakoel-sayur-online?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D2605395
7404747682;jamur shitake/payung kering)siangku grade A-repack 100 gram;26299;Jakarta Timur;Sumber Makmur Plastik Jakarta;5;5.0;14;14;https://www.tokopedia.com/sumbermakmurplastik-1/jamur-shitake-payung-kering-siangku-grade-a-repack-100-gram?extParam=ivf%3Dfalse%26src%3Dsearch
1587143230;Jamur Kuping Hitam Putih SU Brand 1kg ( Resep Jantung Koroner );95000;Jakarta Utara;toko sinar mentari88;5;4.9;41;41;https://www.tokopedia.com/dragon1224/jamur-kuping-hitam-putih-su-brand-1kg-resep-jantung-koroner?extParam=ivf%3Dfalse%26src%3Dsearch
14439415518;Jamur Enoki / Enoki Mushroom;40500;Bandung;Prime Gourmet Bandung;5;5.0;9;9;https://www.tokopedia.com/primegourmet/jamur-enoki-enoki-mushroom-10-pack-b8eaa?extParam=ivf%3Dfalse%26src%3Dsearch
1928748033;Maseko Kaldu Jamur Bubuk Botol 80 gram;11200;Jakarta Selatan;Tokopedia NOW!;0;;0;0;https://www.tokopedia.com/now/maseko-kaldu-jamur-bubuk-botol-80-gram?extParam=ivf%3Dfalse%26src%3Dsearch
12787882343;Crystal of the Sea Shiitake Food Powder / Bubuk Jamur Shiitake 20 gr;35000;Tangerang;obabyhouse;5;5.0;2;2;https://www.tokopedia.com/obabyhouse/crystal-of-the-sea-shiitake-food-powder-bubuk-jamur-shiitake-20-gr?extParam=ivf%3Dfalse%26src%3Dsearch
4665746908;Haday Mushroom Dark Soy Sauce 500 ml Kecap Asin Jamur HaiTian Halal;36000;Jakarta Utara;Food Republic;5;5.0;21;21;https://www.tokopedia.com/foodrepublic/haday-mushroom-dark-soy-sauce-500-ml-kecap-asin-jamur-haitian-halal?extParam=ivf%3Dfalse%26src%3Dsearch
2153092929;Jamur sitake/Shitake kering xiang gu hioko fragrant mushroom - repack;23000;Bogor;almairastore2;5;4.7;14;14;https://www.tokopedia.com/almairastore2/jamur-sitake-shitake-kering-xiang-gu-hioko-fragrant-mushroom-repack?extParam=ivf%3Dfalse%26src%3Dsearch
367681996;Dimsum Ayam Jamur plus Saos Non MSG Non Pengawet;29500;Kab. Bekasi;PELANGI HEALTHY FROZEN FOOD OFFICIAL;5;4.9;157;157;https://www.tokopedia.com/pelangifood/dimsum-ayam-jamur-plus-saos-non-msg-non-pengawet?extParam=ivf%3Dfalse%26src%3Dsearch
14053995146;del monte carbonara mushroom 180gr;16500;Bandung;Maleber Frozen;5;4.8;4;4;https://www.tokopedia.com/maleberfrozen/del-monte-carbonara-mushroom-180gr?extParam=ivf%3Dfalse%26src%3Dsearch
5242261458;Totole Kaldu Penyedap Rasa Jamur - Vegetarian 40gr;5590;Tangerang;trikoshop;5;5.0;101;101;https://www.tokopedia.com/triko/totole-kaldu-penyedap-rasa-jamur-vegetarian-40gr?extParam=ivf%3Dfalse%26src%3Dsearch
1410873109;Sayur Jamur Kuping Segar 1/4 Kg - 250 Gram;6055;Jakarta Pusat;SayurWoori;5;5.0;81;81;https://www.tokopedia.com/sayurwoori/sayur-jamur-kuping-segar-1-4-kg-250-gram?extParam=ivf%3Dfalse%26src%3Dsearch
2058245103;Herring Brand Kaldu Jamur Shitake Mushroom Seasoning Powder 200 gr;16200;Jakarta Barat;Sahabat Pangan Abadi;5;5.0;20;20;https://www.tokopedia.com/sahabatpangan/herring-brand-kaldu-jamur-shitake-mushroom-seasoning-powder-200-gr?extParam=ivf%3Dfalse%26src%3Dsearch
778447722;Jamur Merang Per 250 gram;15000;Jakarta Timur;orenfreshmart;5;4.9;94;94;https://www.tokopedia.com/orenfreshmart/jamur-merang-per-250-gram?extParam=ivf%3Dfalse%26src%3Dsearch
1671878941;Jamur champignon 1kg;42000;Jakarta Pusat;sayur kita 10;5;5.0;127;127;https://www.tokopedia.com/sayurkita10/jamur-champignon-1kg?extParam=ivf%3Dfalse%26src%3Dsearch
925155804;TOTOLE Kaldu Rasa Jamur 80 Gr;11490;Jakarta Utara;Frozen Mart Jakarta;5;5.0;241;241;https://www.tokopedia.com/frozenmartjakarta/totole-kaldu-rasa-jamur-80-gr?extParam=ivf%3Dfalse%26src%3Dsearch
11631728210;Totole Kaldu Rasa Jamur 400 gr-400gr;47888;Tangerang;Migu Food;5;4.9;10;10;https://www.tokopedia.com/migufood/totole-kaldu-rasa-jamur-400-gr-400gr?extParam=ivf%3Dfalse%26src%3Dsearch
10429069655;Jamur Shitake Hioko Xiang Gu SiangKu Mushroom Jamur Payung Premium;19800;Surabaya;Mamacia Treats Official;5;5.0;3;3;https://www.tokopedia.com/mamaciatreats/jamur-shitake-hioko-xiang-gu-siangku-mushroom-jamur-payung-premium-50-gr-1972d?extParam=ivf%3Dfalse%26src%3Dsearch
6989373372;Dried Wild Chanterelle Mushrooms Premium Grade 10gr Jamur Kering USA;109900;Jakarta Barat;51O Shop;0;;0;0;https://www.tokopedia.com/51oshop/dried-wild-chanterelle-mushrooms-premium-grade-10gr-jamur-kering-usa?extParam=ivf%3Dfalse%26src%3Dsearch
10472818000;3 Pcs Lemonilo Gorme Bumbu Pelezat Rasa Kaldu Jamur 40g;17100;Tangerang;Lemonilo;5;5.0;62;62;https://www.tokopedia.com/lemonilo/3-pcs-lemonilo-gorme-bumbu-pelezat-rasa-kaldu-jamur-40g?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
1379612731;JAMUR PERANCIS SLICED PACK;17450;Jakarta Pusat;Hypermart Gajah Mada;5;5.0;1;1;https://www.tokopedia.com/hpmgajahmada/jamur-perancis-sliced-pack?extParam=ivf%3Dfalse%26src%3Dsearch
11512311393;Dried Shitake Mushroom / Jamur Shitake / Hokio;12740;Jakarta Barat;GREEN BITES;5;5.0;3;3;https://www.tokopedia.com/greenbites/dried-shitake-mushroom-jamur-shitake-hokio-50-gram-6bb0c?extParam=ivf%3Dfalse%26src%3Dsearch
10148257084;Lemonilo Gorme Bumbu Pelezat Rasa Kaldu Jamur 40g;6000;Tangerang;Lemonilo;5;5.0;104;104;https://www.tokopedia.com/lemonilo/lemonilo-gorme-bumbu-pelezat-rasa-kaldu-jamur-40g?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
1606622370;Jamur Enoki / Enoki Mushroom;4800;Semarang;Premium Mart Smg;5;4.9;109;109;https://www.tokopedia.com/premiummartsmg/jamur-enoki-enoki-mushroom?extParam=ivf%3Dfalse%26src%3Dsearch
1048228650;Jamur shitake hioko Mushroom slice 250 gram Top Quality;15147;Bekasi;frozenology;5;4.9;502;502;https://www.tokopedia.com/frozenology/jamur-shitake-hioko-mushroom-slice-250-gram-top-quality?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
5854759397;RichMan Brand Fragrant Mushroom ( Jamur Shiang Ku - Shiitake ) 50 gr;56500;Jakarta Barat;kebhott_shop;5;5.0;1;1;https://www.tokopedia.com/zarkasyi/richman-brand-fragrant-mushroom-jamur-shiang-ku-shiitake-50-gr?extParam=ivf%3Dfalse%26src%3Dsearch
8509135781;Fiesta Seafood Mushroom Dimsum Shumai Siomay Jamur 200gr;16450;Yogyakarta;Disass Official;5;5.0;8;8;https://www.tokopedia.com/disassjogja/fiesta-seafood-mushroom-dimsum-shumai-siomay-jamur-200gr?extParam=ivf%3Dfalse%26src%3Dsearch
1353377508;jamur champhion ,/jamur kancing;30000;Medan;ciamarket;5;5.0;4;4;https://www.tokopedia.com/ciamarket/jamur-champhion-jamur-kancing?extParam=ivf%3Dfalse%26src%3Dsearch
1386024499;MASEKO Kaldu Ayam Kampung / Sapi / Jamur Non MSG Lingkar Organik;17800;Bekasi;miaeatery;5;5.0;545;545;https://www.tokopedia.com/miaeatery/maseko-kaldu-ayam-kampung-sapi-jamur-non-msg-lingkar-organik-sapi-refill?extParam=ivf%3Dfalse%26src%3Dsearch
435656993;Kaldu Jamur Totole Non MSG 40 g Vegetarian;5490;Jakarta Barat;mblvin store;5;5.0;6;6;https://www.tokopedia.com/mblvinstore/kaldu-jamur-totole-non-msg-40-g-vegetarian?extParam=ivf%3Dfalse%26src%3Dsearch
12641615275;KANG SHI FU MUSHROOM CHICKEN FLAVOUR CUP NOODLES 104GR;23500;Jakarta Utara;World Food;5;5.0;3;3;https://www.tokopedia.com/worldfood-1/kang-shi-fu-mushroom-chicken-flavour-cup-noodles-104gr?extParam=ivf%3Dfalse%26src%3Dsearch
3548712963;Jamur Hioko / Shitake kering 100gr;25000;Jakarta Barat;W-jaya Store;5;4.9;85;85;https://www.tokopedia.com/w-jayastore/jamur-hioko-shitake-kering-100gr?extParam=ivf%3Dfalse%26src%3Dsearch
12761292643;Jamur Enoki;3500;Jakarta Barat;Al Barkah Buah & Sayur;5;5.0;6;6;https://www.tokopedia.com/albarkahbuahsayur/jamur-enoki?extParam=ivf%3Dfalse%26src%3Dsearch
6686057744;Totole Kaldu Jamur 1kg Dus isi 10 pcs;884000;Jakarta Barat;MBL Store;5;5.0;7;7;https://www.tokopedia.com/medanbaganlang/totole-kaldu-jamur-1kg-dus-isi-10-pcs?extParam=ivf%3Dfalse%26src%3Dsearch
587281081;PRB Pearl River Bridge Mushroom Soy Sauce/ Kecap Asin rasa Jamur 600ml;38000;Jakarta Barat;Suhari Jaya;5;5.0;29;29;https://www.tokopedia.com/suharijaya/prb-pearl-river-bridge-mushroom-soy-sauce-kecap-asin-rasa-jamur-600ml?extParam=ivf%3Dfalse%26src%3Dsearch
1824300611;Jamur Kancing dalam Kaleng MAMATA BRAND 425 gram;16500;Jakarta Barat;MyStore2206;5;5.0;57;57;https://www.tokopedia.com/mystore2206/jamur-kancing-dalam-kaleng-mamata-brand-425-gram?extParam=ivf%3Dfalse%26src%3Dsearch
346124018;Dried Shitake Mushroom / Jamur Shitake / Hokio 100gr;47300;Jakarta Timur;Nourish Indonesia;5;5.0;111;111;https://www.tokopedia.com/nourishindonesia/dried-shitake-mushroom-jamur-shitake-hokio-100gr?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D0
1677967264;Black Truffle Mushroom Sauce 250ml (Saus Jamur Truffle 250ml);72000;Jakarta Barat;Apron Kitchen by Pusat Bahan Dapur;5;4.9;124;124;https://www.tokopedia.com/apronkitchen/black-truffle-mushroom-sauce-250ml-saus-jamur-truffle-250ml?extParam=ivf%3Dfalse%26src%3Dsearch
1250003937;TOTOLE Kaldu Jamur 200 gram;27600;Bandung;TBK Ny Liem;5;5.0;90;90;https://www.tokopedia.com/tbknyliem/totole-kaldu-jamur-200-gram?extParam=ivf%3Dfalse%26src%3Dsearch
